CTDC_hydrophobicity.Group1,CTDC_hydrophobicity.Group2,CTDC_hydrophobicity.Group3,CTDC_normwaalsvolume.Group1,CTDC_normwaalsvolume.Group2,CTDC_normwaalsvolume.Group3,CTDC_polarity.Group1,CTDC_polarity.Group2,CTDC_polarity.Group3,CTDC_polarizability.Group1,CTDC_polarizability.Group2,CTDC_polarizability.Group3,CTDC_charge.Group1,CTDC_charge.Group2,CTDC_charge.Group3,CTDC_secondarystruct.Group1,CTDC_secondarystruct.Group2,CTDC_secondarystruct.Group3,CTDC_solventaccess.Group1,CTDC_solventaccess.Group2,CTDC_solventaccess.Group3
TOPB45_0401,0.308868501529052,0.363914373088685,0.327217125382263,0.345565749235474,0.391437308868502,0.262996941896024,0.385321100917431,0.290519877675841,0.324159021406728,0.284403669724771,0.452599388379205,0.262996941896024,0.137614678899083,0.737003058103975,0.125382262996942,0.406727828746177,0.324159021406728,0.269113149847095,0.446483180428135,0.308868501529052,0.244648318042813
TOPB45_0402,0.31484794275492,0.31484794275492,0.370304114490161,0.304114490161002,0.438282647584973,0.257602862254025,0.407871198568873,0.257602862254025,0.334525939177102,0.24865831842576,0.493738819320215,0.257602862254025,0.114490161001789,0.765652951699463,0.119856887298748,0.425760286225403,0.311270125223614,0.262969588550984,0.461538461538462,0.31484794275492,0.223613595706619
TOPB45_0403,0.373259052924791,0.3008356545961,0.325905292479109,0.303621169916435,0.406685236768802,0.289693593314763,0.356545961002786,0.239554317548747,0.403899721448468,0.264623955431755,0.445682451253482,0.289693593314763,0.158774373259053,0.685236768802228,0.155988857938719,0.501392757660167,0.270194986072423,0.228412256267409,0.428969359331476,0.373259052924791,0.197771587743733
TOPB45_0404,0.333333333333333,0.322097378277154,0.344569288389513,0.314606741573034,0.385767790262172,0.299625468164794,0.382022471910112,0.265917602996255,0.352059925093633,0.262172284644195,0.438202247191011,0.299625468164794,0.142322097378277,0.696629213483146,0.161048689138577,0.47565543071161,0.280898876404494,0.243445692883895,0.438202247191011,0.333333333333333,0.228464419475655
TOPB45_0405,0.441860465116279,0.269102990033223,0.289036544850498,0.249169435215947,0.478405315614618,0.272425249169435,0.32890365448505,0.225913621262458,0.445182724252492,0.199335548172757,0.528239202657807,0.272425249169435,0.166112956810631,0.674418604651163,0.159468438538206,0.588039867109635,0.222591362126246,0.18936877076412,0.365448504983389,0.441860465116279,0.192691029900332
TOPB45_0406,0.322368421052632,0.296052631578947,0.381578947368421,0.302631578947368,0.447368421052632,0.25,0.401315789473684,0.263157894736842,0.335526315789474,0.256578947368421,0.493421052631579,0.25,0.138157894736842,0.730263157894737,0.131578947368421,0.421052631578947,0.355263157894737,0.223684210526316,0.486842105263158,0.322368421052632,0.190789473684211
TOPB45_0407,0.337209302325581,0.319767441860465,0.343023255813953,0.354651162790698,0.354651162790698,0.290697674418605,0.395348837209302,0.25,0.354651162790698,0.290697674418605,0.418604651162791,0.290697674418605,0.13953488372093,0.697674418604651,0.162790697674419,0.453488372093023,0.325581395348837,0.22093023255814,0.47093023255814,0.337209302325581,0.191860465116279
TOPB45_0408,0.34009009009009,0.306306306306306,0.353603603603604,0.315315315315315,0.385135135135135,0.29954954954955,0.391891891891892,0.256756756756757,0.351351351351351,0.268018018018018,0.432432432432432,0.29954954954955,0.155405405405405,0.711711711711712,0.132882882882883,0.45045045045045,0.295045045045045,0.254504504504505,0.443693693693694,0.34009009009009,0.216216216216216
TOPB45_0409,0.345794392523364,0.316588785046729,0.337616822429907,0.299065420560748,0.434579439252336,0.266355140186916,0.382009345794392,0.26285046728972,0.355140186915888,0.251168224299065,0.482476635514019,0.266355140186916,0.133177570093458,0.730140186915888,0.136682242990654,0.448598130841121,0.301401869158879,0.25,0.418224299065421,0.345794392523364,0.235981308411215
TOPB45_0410,0.333333333333333,0.307692307692308,0.358974358974359,0.314102564102564,0.423076923076923,0.262820512820513,0.423076923076923,0.230769230769231,0.346153846153846,0.294871794871795,0.442307692307692,0.262820512820513,0.0961538461538462,0.711538461538462,0.192307692307692,0.391025641025641,0.333333333333333,0.275641025641026,0.448717948717949,0.333333333333333,0.217948717948718
TOPB45_0411,0.348242811501597,0.297124600638978,0.354632587859425,0.268370607028754,0.44408945686901,0.287539936102236,0.396166134185303,0.246006389776358,0.357827476038339,0.226837060702875,0.485623003194888,0.287539936102236,0.162939297124601,0.725239616613419,0.111821086261981,0.501597444089457,0.261980830670927,0.236421725239617,0.476038338658147,0.348242811501597,0.175718849840256
TOPB45_0412,0.440217391304348,0.25,0.309782608695652,0.233695652173913,0.440217391304348,0.326086956521739,0.369565217391304,0.179347826086957,0.451086956521739,0.21195652173913,0.46195652173913,0.326086956521739,0.179347826086957,0.657608695652174,0.16304347826087,0.548913043478261,0.277173913043478,0.173913043478261,0.347826086956522,0.440217391304348,0.21195652173913
TOPB45_0413,0.423469387755102,0.239795918367347,0.336734693877551,0.26530612244898,0.443877551020408,0.290816326530612,0.36734693877551,0.204081632653061,0.428571428571429,0.178571428571429,0.530612244897959,0.290816326530612,0.183673469387755,0.627551020408163,0.188775510204082,0.489795918367347,0.290816326530612,0.219387755102041,0.403061224489796,0.423469387755102,0.173469387755102
TOPB45_0414,0.340314136125654,0.240837696335079,0.418848167539267,0.267015706806283,0.455497382198953,0.277486910994764,0.476439790575916,0.183246073298429,0.340314136125654,0.183246073298429,0.539267015706806,0.277486910994764,0.130890052356021,0.722513089005236,0.146596858638743,0.460732984293194,0.329842931937173,0.209424083769634,0.486910994764398,0.340314136125654,0.172774869109948
TOPB45_0415,0.338461538461538,0.303846153846154,0.357692307692308,0.284615384615385,0.434615384615385,0.280769230769231,0.415384615384615,0.230769230769231,0.353846153846154,0.238461538461538,0.480769230769231,0.280769230769231,0.119230769230769,0.784615384615385,0.0961538461538462,0.411538461538462,0.284615384615385,0.303846153846154,0.407692307692308,0.338461538461538,0.253846153846154
TOPB45_0416,0.32258064516129,0.329032258064516,0.348387096774194,0.354838709677419,0.425806451612903,0.219354838709677,0.364516129032258,0.3,0.335483870967742,0.306451612903226,0.474193548387097,0.219354838709677,0.12258064516129,0.758064516129032,0.119354838709677,0.438709677419355,0.3,0.261290322580645,0.474193548387097,0.32258064516129,0.203225806451613
TOPB45_0417,0.336134453781513,0.333333333333333,0.330532212885154,0.338935574229692,0.34453781512605,0.316526610644258,0.369747899159664,0.249299719887955,0.380952380952381,0.263305322128852,0.420168067226891,0.316526610644258,0.151260504201681,0.736694677871149,0.112044817927171,0.428571428571429,0.322128851540616,0.249299719887955,0.403361344537815,0.336134453781513,0.260504201680672
TOPB45_0418,0.33994708994709,0.308201058201058,0.351851851851852,0.304232804232804,0.403439153439153,0.292328042328042,0.386243386243386,0.246031746031746,0.367724867724868,0.234126984126984,0.473544973544974,0.292328042328042,0.142857142857143,0.716931216931217,0.14021164021164,0.448412698412698,0.317460317460317,0.234126984126984,0.444444444444444,0.33994708994709,0.215608465608466
TOPB45_0419,0.292105263157895,0.284210526315789,0.423684210526316,0.276315789473684,0.386842105263158,0.336842105263158,0.473684210526316,0.213157894736842,0.313157894736842,0.228947368421053,0.434210526315789,0.336842105263158,0.142105263157895,0.752631578947368,0.105263157894737,0.421052631578947,0.342105263157895,0.236842105263158,0.492105263157895,0.292105263157895,0.215789473684211
TOPB45_0420,0.350393700787402,0.295275590551181,0.354330708661417,0.311023622047244,0.433070866141732,0.255905511811024,0.377952755905512,0.263779527559055,0.358267716535433,0.232283464566929,0.511811023622047,0.255905511811024,0.145669291338583,0.716535433070866,0.137795275590551,0.393700787401575,0.334645669291339,0.271653543307087,0.44488188976378,0.350393700787402,0.204724409448819
TOPB45_0421,0.332417582417582,0.332417582417582,0.335164835164835,0.348901098901099,0.392857142857143,0.258241758241758,0.365384615384615,0.282967032967033,0.351648351648352,0.271978021978022,0.46978021978022,0.258241758241758,0.148351648351648,0.717032967032967,0.134615384615385,0.450549450549451,0.337912087912088,0.211538461538462,0.46978021978022,0.332417582417582,0.197802197802198
TOPB45_0422,0.304455445544554,0.353960396039604,0.341584158415842,0.341584158415842,0.391089108910891,0.267326732673267,0.381188118811881,0.304455445544554,0.314356435643564,0.27970297029703,0.452970297029703,0.267326732673267,0.131188118811881,0.74009900990099,0.128712871287129,0.457920792079208,0.306930693069307,0.235148514851485,0.47029702970297,0.304455445544554,0.225247524752475
TOPB45_0423,0.297297297297297,0.310810810810811,0.391891891891892,0.283783783783784,0.432432432432432,0.283783783783784,0.439189189189189,0.263513513513513,0.297297297297297,0.236486486486486,0.47972972972973,0.283783783783784,0.114864864864865,0.783783783783784,0.101351351351351,0.405405405405405,0.364864864864865,0.22972972972973,0.452702702702703,0.297297297297297,0.25
TOPB45_0424,0.354716981132075,0.273584905660377,0.371698113207547,0.254716981132075,0.477358490566038,0.267924528301887,0.420754716981132,0.207547169811321,0.371698113207547,0.19811320754717,0.533962264150943,0.267924528301887,0.141509433962264,0.716981132075472,0.141509433962264,0.483018867924528,0.290566037735849,0.226415094339623,0.422641509433962,0.354716981132075,0.222641509433962
TOPB45_0425,0.346793349168646,0.320665083135392,0.332541567695962,0.320665083135392,0.429928741092637,0.249406175771971,0.363420427553444,0.273159144893112,0.363420427553444,0.273159144893112,0.477434679334917,0.249406175771971,0.137767220902613,0.714964370546318,0.147268408551069,0.486935866983373,0.28978622327791,0.223277909738717,0.460807600950119,0.346793349168646,0.192399049881235
TOPB45_0426,0.350710900473934,0.293838862559242,0.355450236966825,0.28436018957346,0.37914691943128,0.336492890995261,0.407582938388626,0.222748815165877,0.369668246445498,0.232227488151659,0.431279620853081,0.336492890995261,0.156398104265403,0.691943127962085,0.151658767772512,0.421800947867299,0.336492890995261,0.241706161137441,0.42654028436019,0.350710900473934,0.222748815165877
TOPB45_0427,0.369942196531792,0.279768786127168,0.35028901734104,0.272832369942197,0.44971098265896,0.277456647398844,0.390751445086705,0.235838150289017,0.373410404624277,0.228901734104046,0.49364161849711,0.277456647398844,0.153757225433526,0.689017341040462,0.157225433526012,0.509826589595376,0.284393063583815,0.205780346820809,0.427745664739884,0.369942196531792,0.202312138728324
TOPB45_0428,0.404255319148936,0.306633291614518,0.289111389236546,0.281602002503129,0.41927409261577,0.299123904881101,0.337922403003755,0.247809762202753,0.414267834793492,0.246558197747184,0.454317897371715,0.299123904881101,0.201501877346683,0.654568210262829,0.143929912390488,0.514392991239049,0.272841051314143,0.212765957446809,0.384230287859825,0.404255319148936,0.211514392991239
TOPB45_0429,0.347715736040609,0.289340101522843,0.362944162436548,0.276649746192893,0.395939086294416,0.32741116751269,0.413705583756345,0.225888324873096,0.360406091370558,0.203045685279188,0.469543147208122,0.32741116751269,0.147208121827411,0.720812182741117,0.131979695431472,0.413705583756345,0.345177664974619,0.241116751269036,0.441624365482233,0.347715736040609,0.210659898477157
TOPB45_0430,0.371345029239766,0.269005847953216,0.359649122807018,0.254385964912281,0.400584795321637,0.345029239766082,0.412280701754386,0.195906432748538,0.391812865497076,0.228070175438596,0.426900584795322,0.345029239766082,0.178362573099415,0.704678362573099,0.116959064327485,0.456140350877193,0.321637426900585,0.222222222222222,0.441520467836257,0.371345029239766,0.187134502923977
TOPB45_0431,0.333333333333333,0.351351351351351,0.315315315315315,0.36036036036036,0.381381381381381,0.258258258258258,0.342342342342342,0.294294294294294,0.363363363363363,0.3003003003003,0.441441441441441,0.258258258258258,0.147147147147147,0.711711711711712,0.141141141141141,0.447447447447447,0.267267267267267,0.285285285285285,0.474474474474474,0.333333333333333,0.192192192192192
TOPB45_0432,0.356756756756757,0.3,0.343243243243243,0.308108108108108,0.462162162162162,0.22972972972973,0.378378378378378,0.259459459459459,0.362162162162162,0.264864864864865,0.505405405405405,0.22972972972973,0.137837837837838,0.743243243243243,0.118918918918919,0.467567567567568,0.275675675675676,0.256756756756757,0.459459459459459,0.356756756756757,0.183783783783784
TOPB45_0433,0.36077057793345,0.307355516637478,0.331873905429072,0.302977232924694,0.414185639229422,0.282837127845884,0.378283712784588,0.241681260945709,0.380035026269702,0.258318739054291,0.458844133099825,0.282837127845884,0.146234676007005,0.692644483362522,0.161120840630473,0.497373029772329,0.274956217162872,0.227670753064799,0.4430823117338,0.36077057793345,0.19614711033275
TOPB45_0434,0.464646464646465,0.202020202020202,0.333333333333333,0.262626262626263,0.565656565656566,0.171717171717172,0.343434343434343,0.181818181818182,0.474747474747475,0.252525252525253,0.575757575757576,0.171717171717172,0.0808080808080808,0.585858585858586,0.333333333333333,0.636363636363636,0.191919191919192,0.171717171717172,0.404040404040404,0.464646464646465,0.131313131313131
TOPB45_0435,0.333333333333333,0.330543933054393,0.336122733612273,0.304044630404463,0.368200836820084,0.327754532775453,0.410041841004184,0.244072524407252,0.345885634588563,0.260808926080893,0.411436541143654,0.327754532775453,0.124128312412831,0.753138075313807,0.122733612273361,0.389121338912134,0.361227336122734,0.249651324965133,0.421199442119944,0.333333333333333,0.245467224546722
TOPB45_0436,0.365384615384615,0.262820512820513,0.371794871794872,0.230769230769231,0.461538461538462,0.307692307692308,0.41025641025641,0.211538461538462,0.378205128205128,0.198717948717949,0.493589743589744,0.307692307692308,0.173076923076923,0.692307692307692,0.134615384615385,0.5,0.294871794871795,0.205128205128205,0.442307692307692,0.365384615384615,0.192307692307692
TOPB45_0437,0.288571428571429,0.388571428571429,0.322857142857143,0.342857142857143,0.382857142857143,0.274285714285714,0.385714285714286,0.294285714285714,0.32,0.268571428571429,0.457142857142857,0.274285714285714,0.0942857142857143,0.78,0.125714285714286,0.445714285714286,0.308571428571429,0.245714285714286,0.46,0.288571428571429,0.251428571428571
TOPB45_0438,0.383177570093458,0.292834890965732,0.32398753894081,0.264797507788162,0.433021806853583,0.302180685358255,0.38006230529595,0.230529595015576,0.389408099688474,0.224299065420561,0.473520249221184,0.302180685358255,0.177570093457944,0.679127725856698,0.143302180685358,0.514018691588785,0.299065420560748,0.186915887850467,0.442367601246106,0.383177570093458,0.174454828660436
TOPB45_0439,0.339754816112084,0.30122591943958,0.359019264448336,0.316987740805604,0.432574430823117,0.250437828371278,0.380035026269702,0.267950963222417,0.352014010507881,0.262697022767075,0.486865148861646,0.250437828371278,0.143607705779334,0.7215411558669,0.134851138353765,0.467600700525394,0.267950963222417,0.264448336252189,0.453590192644483,0.339754816112084,0.206654991243433
TOPB45_0440,0.227642276422764,0.330623306233062,0.441734417344173,0.281842818428184,0.398373983739837,0.319783197831978,0.51219512195122,0.254742547425474,0.233062330623306,0.235772357723577,0.444444444444444,0.319783197831978,0.111111111111111,0.813008130081301,0.0758807588075881,0.37940379403794,0.422764227642276,0.197831978319783,0.514905149051491,0.227642276422764,0.257452574525745
TOPB45_0441,0.22911051212938,0.304582210242588,0.466307277628032,0.291105121293801,0.428571428571429,0.280323450134771,0.506738544474393,0.261455525606469,0.231805929919137,0.250673854447439,0.46900269541779,0.280323450134771,0.105121293800539,0.822102425876011,0.0727762803234501,0.401617250673854,0.377358490566038,0.221024258760108,0.520215633423181,0.22911051212938,0.250673854447439
TOPB45_0442,0.317073170731707,0.333333333333333,0.349593495934959,0.373983739837398,0.365853658536585,0.260162601626016,0.382113821138211,0.300813008130081,0.317073170731707,0.284552845528455,0.455284552845528,0.260162601626016,0.130081300813008,0.715447154471545,0.154471544715447,0.422764227642276,0.308943089430894,0.268292682926829,0.479674796747967,0.317073170731707,0.203252032520325
TOPB45_0443,0.328767123287671,0.342465753424658,0.328767123287671,0.335616438356164,0.356164383561644,0.308219178082192,0.36986301369863,0.287671232876712,0.342465753424658,0.328767123287671,0.363013698630137,0.308219178082192,0.150684931506849,0.712328767123288,0.136986301369863,0.506849315068493,0.287671232876712,0.205479452054795,0.486301369863014,0.328767123287671,0.184931506849315
TOPB45_0444,0.341121495327103,0.275700934579439,0.383177570093458,0.266355140186916,0.439252336448598,0.294392523364486,0.420560747663551,0.219626168224299,0.35981308411215,0.219626168224299,0.485981308411215,0.294392523364486,0.14018691588785,0.714953271028037,0.144859813084112,0.448598130841121,0.313084112149533,0.238317757009346,0.47196261682243,0.341121495327103,0.186915887850467
TOPB45_0445,0.339662447257384,0.331223628691983,0.329113924050633,0.29957805907173,0.40084388185654,0.29957805907173,0.394514767932489,0.253164556962025,0.352320675105485,0.267932489451477,0.432489451476793,0.29957805907173,0.130801687763713,0.734177215189873,0.135021097046413,0.5042194092827,0.278481012658228,0.217299578059072,0.430379746835443,0.339662447257384,0.229957805907173
TOPB45_0446,0.370786516853933,0.280898876404494,0.348314606741573,0.303370786516854,0.438202247191011,0.258426966292135,0.393258426966292,0.224719101123595,0.382022471910112,0.202247191011236,0.539325842696629,0.258426966292135,0.134831460674157,0.707865168539326,0.157303370786517,0.382022471910112,0.382022471910112,0.235955056179775,0.404494382022472,0.370786516853933,0.224719101123595
TOPB45_0447,0.348314606741573,0.310861423220974,0.340823970037453,0.273408239700375,0.411985018726592,0.314606741573034,0.404494382022472,0.232209737827715,0.363295880149813,0.217228464419476,0.468164794007491,0.314606741573034,0.153558052434457,0.715355805243446,0.131086142322097,0.449438202247191,0.314606741573034,0.235955056179775,0.426966292134831,0.348314606741573,0.224719101123595
TOPB45_0448,0.324185248713551,0.320754716981132,0.355060034305317,0.298456260720412,0.39451114922813,0.307032590051458,0.415094339622642,0.236706689536878,0.34819897084048,0.248713550600343,0.444253859348199,0.307032590051458,0.123499142367067,0.746140651801029,0.130360205831904,0.389365351629503,0.341337907375643,0.269296740994854,0.432246998284734,0.324185248713551,0.243567753001715
TOPB45_0449,0.297029702970297,0.396039603960396,0.306930693069307,0.356435643564356,0.366336633663366,0.277227722772277,0.358910891089109,0.316831683168317,0.324257425742574,0.304455445544554,0.418316831683168,0.277227722772277,0.133663366336634,0.764851485148515,0.101485148514851,0.450495049504951,0.297029702970297,0.252475247524752,0.47029702970297,0.297029702970297,0.232673267326733
TOPB45_0450,0.311787072243346,0.349809885931559,0.338403041825095,0.376425855513308,0.361216730038023,0.262357414448669,0.368821292775665,0.315589353612167,0.315589353612167,0.29277566539924,0.444866920152091,0.262357414448669,0.152091254752852,0.722433460076046,0.125475285171103,0.429657794676806,0.307984790874525,0.262357414448669,0.467680608365019,0.311787072243346,0.220532319391635
TOPB45_0451,0.325966850828729,0.320441988950276,0.353591160220994,0.31767955801105,0.422651933701657,0.259668508287293,0.392265193370166,0.265193370165746,0.342541436464088,0.276243093922652,0.464088397790055,0.259668508287293,0.140883977900552,0.734806629834254,0.124309392265193,0.43646408839779,0.301104972375691,0.262430939226519,0.466850828729282,0.325966850828729,0.207182320441989
TOPB45_0452,0.335664335664336,0.325174825174825,0.339160839160839,0.34965034965035,0.367132867132867,0.283216783216783,0.377622377622378,0.276223776223776,0.346153846153846,0.311188811188811,0.405594405594406,0.283216783216783,0.146853146853147,0.699300699300699,0.153846153846154,0.43006993006993,0.318181818181818,0.251748251748252,0.465034965034965,0.335664335664336,0.199300699300699
TOPB45_0453,0.303754266211604,0.361774744027304,0.334470989761092,0.351535836177474,0.436860068259386,0.21160409556314,0.372013651877133,0.313993174061433,0.313993174061433,0.296928327645051,0.491467576791809,0.21160409556314,0.109215017064846,0.774744027303754,0.116040955631399,0.474402730375427,0.290102389078498,0.235494880546075,0.450511945392491,0.303754266211604,0.245733788395904
TOPB45_0454,0.315926892950392,0.360313315926893,0.323759791122715,0.33420365535248,0.402088772845953,0.263707571801567,0.362924281984334,0.302872062663185,0.33420365535248,0.29242819843342,0.443864229765013,0.263707571801567,0.138381201044386,0.736292428198433,0.12532637075718,0.430809399477807,0.331592689295039,0.237597911227154,0.469973890339426,0.315926892950392,0.214099216710183
TOPB45_0455,0.386885245901639,0.268852459016393,0.344262295081967,0.239344262295082,0.380327868852459,0.380327868852459,0.40655737704918,0.183606557377049,0.409836065573771,0.183606557377049,0.436065573770492,0.380327868852459,0.177049180327869,0.655737704918033,0.167213114754098,0.491803278688525,0.301639344262295,0.20655737704918,0.390163934426229,0.386885245901639,0.222950819672131
TOPB45_0456,0.391774891774892,0.32034632034632,0.287878787878788,0.318181818181818,0.357142857142857,0.324675324675325,0.350649350649351,0.242424242424242,0.406926406926407,0.279220779220779,0.396103896103896,0.324675324675325,0.16017316017316,0.69047619047619,0.149350649350649,0.461038961038961,0.264069264069264,0.274891774891775,0.38961038961039,0.391774891774892,0.218614718614719
TOPB45_0458,0.339285714285714,0.28125,0.379464285714286,0.28125,0.473214285714286,0.245535714285714,0.433035714285714,0.223214285714286,0.34375,0.241071428571429,0.513392857142857,0.245535714285714,0.160714285714286,0.691964285714286,0.147321428571429,0.477678571428571,0.299107142857143,0.223214285714286,0.464285714285714,0.339285714285714,0.196428571428571
TOPB45_0459,0.361344537815126,0.243697478991597,0.394957983193277,0.254901960784314,0.442577030812325,0.302521008403361,0.425770308123249,0.207282913165266,0.366946778711485,0.207282913165266,0.490196078431373,0.302521008403361,0.162464985994398,0.689075630252101,0.148459383753501,0.50140056022409,0.266106442577031,0.23249299719888,0.467787114845938,0.361344537815126,0.170868347338936
TOPB45_0460,0.36551724137931,0.25615763546798,0.378325123152709,0.254187192118227,0.450246305418719,0.295566502463054,0.425615763546798,0.197044334975369,0.377339901477833,0.210837438423645,0.493596059113301,0.295566502463054,0.144827586206897,0.698522167487685,0.156650246305419,0.450246305418719,0.333004926108374,0.216748768472906,0.436453201970443,0.36551724137931,0.198029556650246
TOPB45_0461,0.33976833976834,0.324324324324324,0.335907335907336,0.285714285714286,0.397683397683398,0.316602316602317,0.374517374517374,0.250965250965251,0.374517374517374,0.231660231660232,0.451737451737452,0.316602316602317,0.158301158301158,0.714285714285714,0.127413127413127,0.486486486486487,0.297297297297297,0.216216216216216,0.409266409266409,0.33976833976834,0.250965250965251
TOPB45_0462,0.329718004338395,0.390455531453362,0.279826464208243,0.353579175704989,0.301518438177874,0.344902386117137,0.364425162689805,0.288503253796095,0.3470715835141,0.321041214750542,0.334056399132321,0.344902386117137,0.127982646420824,0.759219088937093,0.112798264642082,0.364425162689805,0.338394793926247,0.297180043383948,0.41648590021692,0.329718004338395,0.253796095444685
TOPB45_0463,0.365546218487395,0.298319327731092,0.336134453781513,0.327731092436975,0.390756302521008,0.281512605042017,0.369747899159664,0.226890756302521,0.403361344537815,0.26890756302521,0.449579831932773,0.281512605042017,0.138655462184874,0.689075630252101,0.172268907563025,0.466386554621849,0.281512605042017,0.252100840336134,0.428571428571429,0.365546218487395,0.205882352941176
TOPB45_0464,0.288690476190476,0.342261904761905,0.369047619047619,0.357142857142857,0.422619047619048,0.220238095238095,0.395833333333333,0.300595238095238,0.303571428571429,0.294642857142857,0.485119047619048,0.220238095238095,0.104166666666667,0.758928571428571,0.136904761904762,0.401785714285714,0.327380952380952,0.270833333333333,0.5,0.288690476190476,0.211309523809524
TOPB45_0465,0.345132743362832,0.238938053097345,0.415929203539823,0.309734513274336,0.433628318584071,0.256637168141593,0.433628318584071,0.212389380530973,0.353982300884956,0.238938053097345,0.504424778761062,0.256637168141593,0.141592920353982,0.690265486725664,0.168141592920354,0.442477876106195,0.345132743362832,0.212389380530973,0.47787610619469,0.345132743362832,0.176991150442478
TOPB45_0466,0.322404371584699,0.289617486338798,0.387978142076503,0.284153005464481,0.486338797814208,0.229508196721311,0.426229508196721,0.234972677595628,0.33879781420765,0.234972677595628,0.53551912568306,0.229508196721311,0.136612021857924,0.721311475409836,0.14207650273224,0.437158469945355,0.289617486338798,0.273224043715847,0.480874316939891,0.322404371584699,0.19672131147541
TOPB45_0467,0.325503355704698,0.305369127516779,0.369127516778524,0.325503355704698,0.439597315436242,0.23489932885906,0.399328859060403,0.268456375838926,0.332214765100671,0.271812080536913,0.493288590604027,0.23489932885906,0.13758389261745,0.711409395973154,0.151006711409396,0.456375838926175,0.302013422818792,0.241610738255034,0.479865771812081,0.325503355704698,0.194630872483221
TOPB45_0468,0.136645962732919,0.366459627329193,0.496894409937888,0.37888198757764,0.416149068322981,0.204968944099379,0.506211180124224,0.350931677018634,0.142857142857143,0.316770186335404,0.478260869565217,0.204968944099379,0.0683229813664596,0.894409937888199,0.0372670807453416,0.375776397515528,0.375776397515528,0.248447204968944,0.677018633540373,0.136645962732919,0.186335403726708
TOPB45_0469,0.240875912408759,0.299270072992701,0.45985401459854,0.262773722627737,0.503649635036496,0.233576642335766,0.510948905109489,0.233576642335766,0.255474452554745,0.211678832116788,0.554744525547445,0.233576642335766,0.0948905109489051,0.839416058394161,0.0656934306569343,0.423357664233577,0.372262773722628,0.204379562043796,0.576642335766423,0.240875912408759,0.182481751824818
TOPB45_0470,0.363924050632911,0.291139240506329,0.34493670886076,0.29746835443038,0.420886075949367,0.281645569620253,0.386075949367089,0.240506329113924,0.373417721518987,0.272151898734177,0.44620253164557,0.281645569620253,0.183544303797468,0.677215189873418,0.139240506329114,0.493670886075949,0.281645569620253,0.224683544303797,0.45253164556962,0.363924050632911,0.183544303797468
TOPB45_0471,0.397260273972603,0.236301369863014,0.366438356164384,0.277397260273973,0.469178082191781,0.253424657534247,0.39041095890411,0.205479452054795,0.404109589041096,0.232876712328767,0.513698630136986,0.253424657534247,0.164383561643836,0.698630136986301,0.136986301369863,0.434931506849315,0.311643835616438,0.253424657534247,0.424657534246575,0.397260273972603,0.178082191780822
TOPB45_0472,0.368421052631579,0.256578947368421,0.375,0.289473684210526,0.453947368421053,0.256578947368421,0.394736842105263,0.223684210526316,0.381578947368421,0.223684210526316,0.519736842105263,0.256578947368421,0.151315789473684,0.697368421052632,0.151315789473684,0.539473684210526,0.276315789473684,0.184210526315789,0.506578947368421,0.368421052631579,0.125
TOPB45_0473,0.267889908256881,0.288073394495413,0.444036697247706,0.256880733944954,0.46605504587156,0.277064220183486,0.488073394495413,0.229357798165138,0.28256880733945,0.205504587155963,0.51743119266055,0.277064220183486,0.113761467889908,0.812844036697248,0.073394495412844,0.429357798165138,0.344954128440367,0.225688073394495,0.521100917431193,0.267889908256881,0.211009174311927
TOPB45_0474,0.37246963562753,0.287449392712551,0.340080971659919,0.275303643724696,0.441295546558704,0.283400809716599,0.376518218623482,0.230769230769231,0.392712550607287,0.238866396761134,0.477732793522267,0.283400809716599,0.174089068825911,0.680161943319838,0.145748987854251,0.546558704453441,0.251012145748988,0.202429149797571,0.425101214574899,0.37246963562753,0.202429149797571
TOPB45_0475,0.3625,0.25,0.3875,0.19375,0.45625,0.35,0.45,0.16875,0.38125,0.18125,0.46875,0.35,0.15,0.7375,0.1125,0.4125,0.3875,0.2,0.46875,0.3625,0.16875
TOPB45_0476,0.355932203389831,0.265536723163842,0.378531073446328,0.27683615819209,0.485875706214689,0.23728813559322,0.423728813559322,0.209039548022599,0.367231638418079,0.242937853107345,0.519774011299435,0.23728813559322,0.135593220338983,0.706214689265537,0.15819209039548,0.457627118644068,0.288135593220339,0.254237288135593,0.502824858757062,0.355932203389831,0.141242937853107
TOPB45_0477,0.321969696969697,0.329545454545455,0.348484848484849,0.356060606060606,0.382575757575758,0.261363636363636,0.382575757575758,0.284090909090909,0.333333333333333,0.295454545454545,0.443181818181818,0.261363636363636,0.125,0.75,0.125,0.412878787878788,0.325757575757576,0.261363636363636,0.46969696969697,0.321969696969697,0.208333333333333
TOPB45_0478,0.364161849710983,0.252408477842004,0.383429672447013,0.267822736030829,0.418111753371869,0.314065510597302,0.420038535645472,0.211946050096339,0.368015414258189,0.20616570327553,0.479768786127168,0.314065510597302,0.175337186897881,0.680154142581888,0.144508670520231,0.477842003853565,0.304431599229287,0.217726396917148,0.464354527938343,0.364161849710983,0.171483622350674
TOPB45_0479,0.361111111111111,0.280092592592593,0.358796296296296,0.238425925925926,0.423611111111111,0.337962962962963,0.423611111111111,0.199074074074074,0.377314814814815,0.19212962962963,0.469907407407407,0.337962962962963,0.157407407407407,0.715277777777778,0.127314814814815,0.414351851851852,0.356481481481481,0.229166666666667,0.402777777777778,0.361111111111111,0.236111111111111
